key,b_star_traditional,b_star_ml,skip_list_traditional,skip_list_ml
7477359,0.1,0.1,0.2,0.1
7508377,0.1,0.1,0.8,0.2
7479832,0.2,0.1,0.2,0.2
7479641,0.1,0.1,0.3,0.2
7511509,0.1,0.1,0.3,0.2
7509718,0.1,0.1,0.3,0.2
7475501,0.1,0,0.3,0.1
7501993,0.1,0.1,0.7,0.2
7510703,0.1,0.1,0.2,0.2
7504274,0.2,0.1,0.3,0.2
7494515,0.9,0.1,0.8,0.2
7500790,0.1,0,0.3,0.1
7510834,0.1,0.1,0.2,0.1
7494763,0.2,0.1,1,0.2
7491405,0.2,0.1,0.5,0.2
7507429,0.1,0.1,0.3,0.2
7476554,0.1,0,0.2,0.2
7509115,0.1,0.1,1.4,0.3
7479276,0.1,0.1,0.4,0.2
7486735,0.2,0.1,0.7,0.2
7483195,0.2,0,0.2,0.2
7510756,0.1,0,0.2,0.2
7490000,0.2,0.1,0.4,0.2
7479522,0.1,0.1,0.3,0.2
7489580,0.1,0.1,0.2,0.2
7477565,0.1,0.1,0.2,0.2
7498575,0.1,0.1,0.2,0.2
7501047,0.2,0.1,0.3,0.1
7491426,0.1,0,0.2,0.1
7513801,0.1,0.1,0.2,0.2
7484657,0.2,0.1,0.2,0.2
7498884,0.2,0.1,0.4,0.2
7494559,0.1,0.1,0.2,0.1
7486435,0.2,0.1,0.3,0.1
7509275,0.1,0.1,0.2,0.2
7501340,0.2,0.1,0.2,0.1
7507697,0.2,0.1,0.2,0.2
7500661,0.1,0.1,0.3,0.3
7508591,0.1,0.1,0.3,0.2
7513481,0.1,0,0.2,0.2
7504944,0.1,0.1,0.3,0.2
7489969,0.1,0.1,1,0.1
7508266,0.1,0.1,0.1,0.3
7488362,0.1,0.1,0.2,0.2
7478515,0.1,0.1,0.3,0.2
7511444,0.1,0.1,0.3,0.1
7488910,0.2,0.1,0.3,0.1
7480256,0.1,0.1,0.2,0.2
7493459,0.1,0.1,0.3,0.2
7491223,0.2,0.1,0.6,0.2
7487264,0.1,0.1,0.4,0.2
7482815,0.1,0.1,0.4,0.2
7511358,0.1,0,0.5,0.3
7500303,0.2,0.1,1.1,0.3
7479325,0.1,0.1,0.3,0.2
7491345,0.1,0.1,0.5,0.2
7483169,0.1,0.1,0.2,0.2
7503484,0.1,0.1,0.2,0.2
7511047,0.1,0.1,0.5,0.2
7487265,0.1,0.1,0.2,0.2
7478570,0.1,0.1,0.2,0.2
7503996,0.1,0.1,0.4,0.2
7505403,0.1,0.1,0.2,0.4
7493201,0.2,0.1,0.3,0.3
7487628,0.1,0.1,0.3,0.2
7496175,0.1,0.1,0.3,0.2
7486495,0.1,0.1,0.4,0.1
7512133,0.1,0.2,0.5,0.3
7488703,0.1,0.1,0.2,0.2
7483281,0.2,0,0.1,0.2
7492529,0.1,0,0.3,0.2
7501640,0.1,0,0.2,0.2
7493793,0.2,0.1,0.5,0.2
7483135,0.1,0.1,0.2,0.1
7485752,0.2,0.1,0.3,0.2
7508453,0.2,0.1,0.3,0.2
7499943,0.1,0.1,0.2,0.2
7501986,0.1,0.1,0.2,0.1
7513473,0.1,0.1,0.3,0.2
7487827,0.1,0.1,0.2,0.2
7489933,0.1,0.1,0.3,0.2
7479213,0.1,0.1,1.7,0.2
7485868,0.1,0.1,0.3,0.1
7482043,0.2,0.1,0.2,0.2
7487558,0.1,0.1,0.3,0.2
7498578,0.1,0.1,0.2,0.3
7491231,0.1,0.1,0.1,0.1
7485329,0.2,0.1,0.2,0.2
7498664,0.1,0.1,0.1,0.2
7480106,0.1,0.1,0.2,0.2
7505708,0.2,0.1,0.3,0.2
7475333,0.1,0.1,0.2,0.1
7498874,0.2,0.1,0.2,0.2
7475801,0.1,0.1,0.8,0.1
7495067,0.1,0.1,2.1,0.1
7485658,0.2,0.1,0.3,0.2
7496361,0.1,0.1,0.5,0.2
7507164,0.1,0.1,0.2,0.2
7512138,0.2,0,0.3,0.2
7494997,0.1,0,0.2,0.2
7476934,0.1,0,1.3,0.2
7478582,0.1,0,0.2,0.2
7492437,0.1,0,0.5,0.2
7476693,0.1,0.1,0.1,0.2
7495003,0.1,0.1,0.1,0.1
7479701,0.1,0.1,0.3,0.2
7488554,0.1,0.1,0.3,0.2
7503587,0.1,0.1,0.3,0.2
7482582,0.1,0.1,0.2,0.2
7478633,0.1,0.1,0.2,0.1
7498241,0.1,0.1,0.6,0.2
7505298,0.2,0.1,0.3,0.2
7511065,0.1,0.1,0.3,0.2
7504851,0.1,0.1,0.2,0.3
7507594,0.1,0.1,0.1,0.3
7514318,0.1,0.1,0.4,0.3
7488917,0.2,0.1,0.3,0.2
7480327,0.1,0.1,0.2,0.2
7493365,0.1,0.1,0.5,0.2
7489862,0.2,0,0.3,0.3
7500242,0.1,0,0.3,0.2
7484835,0.1,0.1,0.2,0.2
7495619,0.2,0.1,0.2,0.2
7513727,0.1,0.1,0.3,0.2
7494761,0.1,0.1,0.3,0.2
7493987,0.1,0.1,0.4,0.2
7505044,0.1,0,0.2,0.2
7489019,0.1,0.1,0.5,0.1
7492595,0.2,0.1,0.3,0.1
7495482,0.1,0,0.2,0.1
7511426,0.1,0,0.1,0.3
7487575,0.2,0,0.2,0.2
7486368,0.1,0,0.3,0.2
7493765,0.2,0,0.5,0.2
7496296,0.1,0.1,0.3,0.2
7484780,0.1,0,0.3,0.2
7498176,0.1,0.1,0.3,0.2
7481539,0.1,0.1,0.2,0.1
7481423,0.1,0.1,0.3,0.1
7510649,0.2,0.1,0.2,0.3
7482474,0.1,0.1,1.1,0.2
7479788,0.1,0.1,0.1,0.2
7495129,0.1,0.1,0.9,0.2
7504104,0.1,0.1,1.3,0.3
7495359,0.2,0.1,0.4,0.2
7488050,0.1,0.1,0.2,0.2
7488145,0.1,0.1,0.6,0.2
7507747,0.2,0.1,0.2,0.3
7505370,0.2,0.1,0.2,0.2
7485542,0.1,0.1,0.2,0.2
7493821,0.2,0.1,0.4,0.2
7490093,0.1,0.1,0.4,0.2
7502688,0.1,0.1,0.2,0.2
7483327,0.2,0.1,0.2,0.2
7475621,0.1,0.1,0.1,0.2
7510080,0.2,0.1,0.4,0.2
7478585,0.1,0.1,0.2,0.2
7491752,0.2,0.1,0.3,0.2
7509467,0.1,0.1,0.7,0.2
7512017,0.1,0.1,0.4,0.2
7498774,0.2,0.1,0.9,0.3
7482169,0.1,0.1,0.2,0.2
7508972,0.2,0.1,0.2,0.3
7504642,0.1,0.1,0.5,0.2
7483094,0.1,0.1,0.2,0.2
7483234,0.1,0.1,0.2,0.2
7493266,0.1,0.1,0.3,0.2
7489748,0.1,0.1,0.3,0.2
7503861,0.1,0.1,0.2,0.2
7496773,0.2,0.1,0.3,0.2
7489368,0.1,0.1,0.3,0.2
7504173,0.1,0,0.5,0.2
7507680,0.1,0.1,0.1,0.2
7491028,0.1,0,0.1,0.2
7478889,0.2,0,0.3,0.2
7491349,0.1,0,0.2,0.1
7509726,0.1,0,0.3,0.1
7512118,0.1,0,0.2,0.2
7501803,0.1,0,0.2,0.2
7484895,0.2,0,0.2,0.2
7479107,0.1,0,0.2,0.2
7501212,0.1,0,0.3,0.2
7502043,0.1,0,0.4,0.2
7506896,0.1,0,0.2,0.2
7492507,0.1,0,0.4,0.2
7486812,0.2,0,0.4,0.2
7500770,0.2,0,0.6,0.3
7505645,0.1,0,0.2,0.2
7493548,0.1,0.1,0.3,0.2
7506865,0.1,0,0.2,0.2
7483734,0.1,0,0.4,0.2
7481494,0.1,0.1,0.2,0.2
7508997,0.1,0.1,0.2,0.2
7494825,0.1,0.1,0.2,0.1
7510884,0.2,0.1,0.4,0.1
7498100,0.2,0.1,0.4,0.2
7503163,0.2,0.1,0.6,0.1
7506062,0.2,0.1,0.5,0.2
7512925,0.1,0.1,1,0.2
7490902,0.1,0.1,0.1,0.1
7484447,0.1,0,0.4,1
7500171,0.1,0.1,0.2,0.3
7479437,0.2,0.1,0.2,0.2
7513586,0.1,0.1,0.4,0.3
7479224,0.2,0.1,0.3,0.1
7484216,0.1,0.1,0.2,0.3
7504103,0.1,0.1,0.3,0.2
7509646,0.1,0.1,0.2,0.2
7475462,0.1,0.1,0.2,0.1
7509335,0.2,0.1,0.3,0.2
7486504,0.1,0.1,0.3,0.1
7484180,0.2,0.1,0.2,0.2
7500802,0.1,0.1,0.3,0.1
7500771,0.1,0,0.2,0.3
7489423,0.1,0.1,0.4,0.2
7479041,0.1,0.1,0.2,0.2
7506376,0.2,0.1,1.1,0.2
7512453,0.2,0.1,0.9,0.3
7489719,0.2,0.1,0.3,0.2
7479047,0.1,0.1,0.1,0.1
7495445,0.2,0.1,0.3,0.3
7484995,0.1,0.1,0.3,0.2
7482994,0.1,0.1,0.2,0.1
7477475,0.1,0.1,0.2,0.2
7489320,0.1,0.1,0.7,0.2
7488222,0.1,0.1,2,0.2
7505075,0.2,0.1,0.3,0.3
7514366,0.1,0.2,0.4,0.2
7495431,0.1,0,0.3,0.1
7489648,0.1,0.1,0.3,0.1
7507713,0.1,0.1,0.3,0.2
7483941,0.2,0.1,0.9,0.2
7501964,0.2,0.1,0.3,0.2
7512145,0.2,0.1,0.3,0.3
7479142,0.1,0.1,0.3,0.2
7506081,0.2,0.1,0.3,0.2
7505778,0.2,0.1,0.2,0.2
7496608,0.2,0.1,0.2,0.2
7508616,0.1,0.1,0.2,0.2
7480213,0.1,0.1,0.1,0.2
7481688,0.1,0.1,0.8,0.2
7496718,0.1,0.1,0.2,0.2
7479876,0.2,0.1,0.1,0.2
7481618,0.1,0.1,0.3,0.2
7495324,0.1,0.1,0.4,0.2
7483566,0.1,0,0.2,0.1
7507021,0.1,0.1,0.3,0.2
7498516,0.1,0,0.2,0.2
7513680,0.2,0.1,0.4,0.3
7505221,0.1,0.1,0.2,0.2
7499914,0.1,0.1,1,0.2
7503481,0.2,0.1,0.2,0.2
7510208,0.1,0.1,0.4,0.2
7476033,0.1,0.1,0.1,0.1
7484993,0.2,0.1,0.2,0.2
7497787,0.1,0.1,2.7,0.2
7495105,0.1,0.1,0.2,0.2
7502205,0.1,0,0.2,0.2
7500026,0.1,0.1,0.2,0.2
7498312,0.1,0.1,0.1,0.2
7478683,0.1,0.1,0.2,0.2
7505078,0.2,0.1,0.2,0.2
7509769,0.1,0.1,1.2,0.2
7500344,0.2,0.1,0.4,0.2
7511358,0.1,0.1,0.3,0.2
7480707,0.1,0.1,0.7,0.2
7497383,0.1,0.1,0.3,0.3
7503794,0.2,0.1,0.2,0.2
7491126,0.1,0.1,1.5,0.2
7512217,0.1,0.1,0.3,0.2
7510149,0.1,0.1,0.6,0.2
7477635,0.2,0.1,0.4,0.1
7510976,0.1,0.1,1.2,0.2
7497197,0.1,0.1,0.2,0.2
7501030,0.1,0.1,0.4,0.2
7508329,0.1,0.1,0.2,0.3
7496916,0.1,0.1,0.2,0.2
7514083,0.2,0.1,0.9,0.2
7489542,0.1,0.1,0.4,0.2
7496576,0.1,0.1,0.2,0.2
7494824,0.1,0.1,0.1,0.1
7494590,0.1,0.1,0.2,0.2
7491859,0.2,0.4,0.6,0.2
7511010,0.1,0.1,0.2,0.2
7476742,0.1,0.1,0.3,0.2
7477170,0.2,0.1,0.1,0.1
7508000,0.2,0.1,0.2,0.3
7497342,0.1,0.1,1.2,0.2
7514322,0.1,0.1,0.5,0.2
7503893,0.1,0.1,0.5,0.3
7486012,0.1,0.1,1,0.2
7488822,0.1,0.1,0.3,0.2
7502521,0.2,0.1,0.4,0.2
7492215,0.2,0.1,0.2,0.2
7513078,0.1,0.1,0.9,0.3
7489003,0.1,0.2,0.4,0.2
7479106,0.1,0.1,0.2,0.2
7477679,0.1,0.2,0.1,0.1
7485331,0.2,0,0.6,0.2
7505752,0.1,0.1,0.2,0.3
7487537,0.1,0.1,1,0.1
7502118,0.2,0.1,0.2,0.1
7488404,0.1,0.1,0.4,0.1
7494228,0.1,0.1,0.2,0.2
7478351,0.1,0,0.4,0.3
7500860,0.2,0,1.1,0.1
7511118,0.1,0.1,0.2,0.2
7493692,0.1,0.1,0.4,0.3
7491851,0.1,0.1,0.2,0.2
7486052,0.1,0.1,0.3,0.2
7490414,0.2,0,0.2,0.3
7479323,0.1,0,0.4,0.2
7480240,0.1,0,0.2,0.2
7476889,0.2,0,0.2,0.1
7486087,0.2,0,0.3,0.1
7489010,0.1,0,0.2,0.1
7482115,0.2,0,0.3,0.1
7511271,0.1,0,0.7,0.2
7493156,0.2,0.1,0.3,0.2
7505917,0.1,0.1,0.4,0.3
7506938,0.1,0.1,0.1,0.2
7506060,0.1,0.1,0.2,0.2
7513442,0.2,0.1,0.3,0.2
7501831,0.1,0.1,0.7,0.2
7490043,0.1,0.1,1.2,0.2
7495134,0.2,0.1,0.4,0.2
7512952,0.1,0.1,0.3,0.2
7513159,0.1,0.1,0.4,0.2
7500156,0.1,0.1,0.3,0.2
7502508,0.2,0.1,0.3,0.2
7493851,0.1,0.1,0.4,0.1
7487478,0.2,0.1,0.3,0.1
7499520,0.1,0.2,0.4,0.2
7501954,0.1,0.1,0.2,0.2
7502709,0.2,0,0.2,0.2
7479233,0.1,0,0.3,0.2
7506082,0.1,0,0.3,0.2
7503709,0.2,0,0.3,0.1
7492715,0.1,0.1,0.5,0.1
7500571,0.1,0.1,0.4,0.2
7497173,0.1,0.1,0.3,0.2
7476065,0.1,0.1,0.2,0.1
7485932,0.2,0.1,0.3,0.1
7488634,0.1,0.1,0.2,0.2
7511810,0.2,0.1,0.3,0.2
7494104,0.1,0.1,0.2,0.2
7484888,0.1,0.1,0.2,0.2
7479788,0.2,0.1,0.1,0.2
7487313,0.1,0.1,0.3,0.1
7509371,0.1,0.1,0.4,0.2
7500271,0.2,0.1,0.3,0.2
7510310,0.2,0.1,0.4,0.2
7482903,0.1,0.1,0.8,0.2
7488160,0.1,0.1,0.2,0.3
7496508,0.2,0.1,0.7,0.3
7490490,0.1,0.1,0.3,0.2
7512784,0.1,0.1,0.5,0.2
7505176,0.2,0.1,0.8,0.2
7505932,0.1,0.1,0.3,0.2
7475362,0.2,0.1,0.2,0.1
7484234,0.2,0.1,1,0.3
7482241,0.1,0.1,0.2,0.2
7476430,0.1,0.1,0.2,0.2
7479880,0.1,0.1,0.1,0.2
7483504,0.1,0.1,0.5,0.1
7494826,0.1,0,0.3,0.2
7495931,0.2,0.1,0.2,0.2
7496421,0.2,0.1,0.4,0.1
7492057,0.1,0.1,0.2,0.2
7508078,0.2,0.1,0.2,0.2
7487893,0.1,0.1,0.3,0.2
7490307,0.1,0.1,0.2,0.2
7481947,0.2,0.1,0.4,0.2
7507965,0.1,0.1,0.2,0.2
7492976,0.1,0.1,0.1,0.3
7483868,0.2,0,0.2,0.3
7485154,0.1,0,0.2,0.2
7476167,0.1,0,0.3,0.2
7511227,0.1,0,0.4,0.2
7502715,0.2,0,0.1,0.3
7483783,0.1,0.1,0.2,0.2
7506622,0.1,0.1,0.7,0.2
7512145,0.2,0.1,0.4,0.2
7493817,0.1,0.1,0.4,0.2
7502703,0.1,0.1,0.2,0.2
7514410,0.1,0.1,0.4,0.2
7487826,0.1,0.1,0.2,0.2
7502552,0.1,0.1,0.3,0.2
7476800,0.1,0.1,0.5,0.2
7500210,0.1,0.1,0.4,0.3
7489744,0.1,0.1,0.5,0.3
7509871,0.2,0.1,0.4,0.3
7509352,0.1,0.1,0.4,0.2
7507228,0.2,0.1,0.2,0.1
7486332,0.1,0.1,0.4,0.2
7490545,0.2,0,0.2,0.3
7505430,0.2,0,0.2,0.2
7489568,0.1,0,0.2,0.2
7490654,0.1,0,0.2,0.2
7487563,0.1,0,0.3,0.2
7502150,0.2,0,0.2,0.2
7483049,0.1,0,0.3,0.1
7481555,0.1,0,0.2,0.2
7479247,0.2,0,0.4,0.2
7485367,0.1,0,0.4,0.2
7513648,0.1,0.1,0.3,0.2
7490118,0.1,0.1,0.2,0.2
7499583,0.1,0,0.4,0.3
7503306,0.1,0,0.2,0.2
7477348,0.1,0,0.2,0.1
7491352,0.2,0,0.1,0.2
7514221,0.1,0.1,0.3,0.2
7493904,0.8,0.1,0.7,0.2
7485446,0.1,0.1,0.3,0.1
7512810,0.1,0.1,0.3,0.2
7514128,0.2,0.1,0.3,0.1
7480613,0.1,0.1,0.2,0.3
7498209,0.1,0.1,0.2,0.2
7482730,0.2,0.1,0.2,0.2
7483829,0.1,0.1,0.3,0.3
7475707,0.9,0.1,0.3,0.1
7483779,0.1,0.1,0.2,0.1
7502604,0.1,0.1,0.1,0.2
7511859,0.1,0.1,0.3,0.2
7507320,0.1,0.1,0.1,0.2
7477569,0.1,0.1,0.2,0.2
7479728,0.1,0.1,0.2,0.2
7503508,0.1,0.1,0.3,0.2
7504548,0.2,1,0.9,0.1
7481480,0.1,0,0.2,0.3
7510626,0.1,0.1,0.1,0.3
7509006,0.2,0,0.2,0.3
7495558,0.1,0,0.3,0.2
7482375,0.1,0,0.3,0.2
7479250,0.2,0,0.4,0.2
7499874,0.1,0.1,0.3,0.2
7498661,0.1,0.1,0.2,0.2
7490002,0.2,0.1,0.4,0.2
7496676,0.1,0.1,0.3,0.3
7487731,0.2,0.1,0.2,0.2
7483979,0.1,0,0.2,0.3
7479207,0.1,0.1,0.3,0.1
7489919,0.1,0.1,0.3,0.2
7487024,0.1,0.1,0.3,0.1
7491769,0.2,0.1,0.2,0.2
7493423,0.1,0.1,0.4,0.2
7487340,0.8,0.1,0.1,0.4
7508011,0.1,0,0.2,0.2
7499276,0.2,0.1,0.2,0.2
7476551,0.1,0.1,0.3,0.2
7497195,0.1,0.1,0.2,0.2
7514065,0.2,0.1,0.3,0.3
7476846,0.1,0.1,0.2,0.2
7485421,0.1,0.1,0.3,0.2
7505477,0.1,0.1,0.3,0.3
7490584,0.2,0.1,0.2,0.3
7499633,0.2,0.1,0.2,0.2
7495727,0.1,0,1.8,0.2
7512186,0.2,0,0.7,0.3
7479794,0.1,0,0.2,0.2
7490238,0.2,0,0.5,0.2
7491782,0.1,0.8,0.2,0.3
7502577,0.1,0,0.4,0.3
7495382,0.1,0,0.5,0.2
7481713,0.2,0,0.1,0.2
7487444,0.1,0,1.4,0.2
7507344,0.1,0,0.4,0.1
7482585,0.9,0,0.2,0.2
7504331,0.2,0,0.2,0.3
7498809,0.1,0.1,1,0.2
7493799,0.2,0.1,0.4,0.2
7475467,0.1,0.1,0.5,0.1
7513136,0.1,0.1,0.4,0.3
7508885,0.1,0.1,0.3,0.3
7513968,0.1,0.1,1.3,0.3
7488061,0.8,0.1,0.2,0.2
7482536,0.2,0.1,0.2,0.2
7485793,0.1,0.1,0.5,0.1
7500752,0.1,0.1,0.3,0.2
7486760,0.1,0.1,0.2,0.2
7495038,0.1,0.1,0.2,0.3
7492954,0.2,0.1,0.3,0.3
7489472,0.1,0.1,0.5,0.2
7492482,0.1,0.1,0.3,0.1
7478159,0.2,0.1,0.4,0.2
7481608,0.1,0.2,0.3,0.2
7499805,0.1,0.1,1.1,0.2
7490714,0.1,0.1,0.3,0.2
7479395,0.2,0.1,0.2,0.2
7513307,0.2,0,0.3,0.3
7503090,0.2,0,0.3,0.3
7514035,0.1,0,1,0.2
7502465,0.1,0,0.3,0.2
7488679,0.1,0.1,0.5,0.2
7492626,0.2,0.1,0.4,0.3
7495407,0.1,0.1,1,0.2
7481247,0.2,0.1,0.2,0.1
7485749,0.2,0.1,0.4,0.1
7495442,0.1,0.1,0.3,0.2
7491803,0.1,0.1,0.5,0.1
7476522,0.1,0.1,1.1,0.2
7509943,0.1,0.1,0.5,0.2
7503110,0.1,0.1,0.2,0.2
7486008,0.1,0.1,0.3,0.2
7491315,0.1,0.1,0.2,0.2
7481769,0.2,0.1,1.1,0.4
7513118,0.1,0.1,0.2,0.2
7482539,0,0.1,0.3,0.2
7502029,0.1,0.1,0.2,0.2
7483215,0.2,0.1,0.3,0.2
7501313,0.2,0.1,0.3,0.2
7497306,0.1,0.1,0.3,0.3
7493997,0.1,0,0.2,0.2
7478912,0.1,0,0.5,0.2
7478031,0.1,0,0.8,0.2
7491163,0.2,0,0.1,0.2
7508290,0.2,0,0.3,0.3
7514059,0.1,0.1,0.2,0.2
7488199,0.2,0.1,0.3,0.2
7514094,0.1,0,0.2,0.2
7490290,0.1,0.1,1.7,0.2
7488147,0.1,0.1,0.2,0.2
7510378,0.2,0.1,0.5,0.2
7481233,0.2,0.1,0.2,0.2
7494198,0.1,0.1,0.2,0.3
7505587,0.2,0.1,0.2,0.2
7508196,0.1,0.1,0.2,0.2
7475658,0.1,0.1,0.2,0.2
7486421,0.2,0.1,0.4,0.1
7510168,0.1,0.1,0.2,0.3
7511498,0.2,0.1,0.3,0.2
7489848,0.1,0.1,0.5,0.2
7498531,0.1,0.1,0.3,0.2
7479893,0.2,0.1,0.3,0.2
7508327,0.1,0.1,0.2,0.2
7499824,0.1,0.1,0.2,0.2
7487127,0.1,0.1,0.2,0.2
7476538,0.1,0.1,0.2,0.2
7496867,0.1,0.1,0.2,0.2
7490925,0.1,0.1,0.4,0.1
7498672,0.1,0.1,0.1,0.2
7492753,0.1,0.9,0.1,0.2
7477840,0.1,0.1,0.4,0.2
7504324,0.2,0.1,0.2,0.4
7493942,0.2,0.1,0.4,0.2
7490229,0.2,0.1,0.3,0.2
7502239,0.1,0.1,0.3,0.3
7480619,0.1,0.1,0.3,0.2
7508851,0.2,0.1,0.2,0.4
7493204,0.1,0.1,0.2,0.4
7513825,0.2,0.1,0.2,0.3
7480492,0.1,0.1,0.2,9.1
7508183,0.2,0.1,0.2,1.7
7501939,0.1,0.1,0.2,0.3
7495292,0.2,0.1,0.3,0.3
7507918,0.2,0.9,0.2,0.2
7488077,0.1,0.1,0.3,0.5
7483809,0.1,0.1,0.3,0.4
7499699,0.1,0.1,0.5,0.2
7477627,0.1,0.1,0.5,0.3
7500591,0.1,0.1,0.3,0.2
7482010,0.1,0,0.2,0.2
7487657,0.1,0,0.2,0.2
7494401,0.2,0,1.2,0.3
7487822,0.1,0,0.2,0.2
7508556,0.2,0.1,0.4,0.3
7494402,0.1,0.1,0.2,0.2
7493568,0.1,0.1,1,0.3
7501924,0.2,0.1,0.3,0.2
7499355,0.1,0.1,0.2,0.2
7495537,0.2,0.1,0.2,0.2
7510178,0.1,0.1,0.3,0.3
7491028,0.1,0.1,0.2,0.2
7507619,0.2,0.1,0.2,0.2
7499070,0.1,0.1,0.5,0.3
7508151,0.2,0.1,0.2,0.2
7503696,0.2,0.1,0.2,0.2
7509939,0.1,0.1,0.3,0.2
7504411,0.1,0.1,0.2,0.2
7486522,0.2,0.1,0.5,0.2
7491264,0.1,0,0.2,0.2
7511977,0.2,0.1,0.3,0.3
7503330,0.1,0.1,0.2,0.2
7502189,0.2,0.1,0.2,0.3
7481055,0.1,0,0.2,0.2
7485285,0.1,0,1.1,0.2
7478867,0.1,0,0.3,0.2
7501088,0.2,0,0.3,0.3
7498597,0.1,0,0.3,0.2
7508356,0.1,0,0.2,0.2
7496971,0.1,0,0.3,0.3
7499745,0.8,0.1,0.4,0.2
7498819,0.2,0.1,0.1,0.3
7485712,0.1,0,0.3,0.2
7494498,0.2,0.1,0.3,0.3
7499733,0.1,0.1,0.3,0.2
7510585,0.2,0.1,0.1,0.3
7486015,0.2,0.1,0.2,0.2
7486424,0.1,0.1,0.2,0.2
7479410,0.1,0.1,0.1,0.2
7508467,0.1,0,0.4,0.1
7483979,0.1,0,0.2,0.3
7481905,0.1,0,0.2,0.2
7514205,0.2,0.1,0.6,0.4
7489105,0.1,0.1,0.4,0.2
7508049,0.1,0.1,0.2,0.3
7477679,0.2,0.1,0.1,0.1
7505520,0.1,0.1,0.2,0.3
7504066,0.1,0,0.5,0.5
7488301,0.2,0,0.2,0.2
7487063,0.1,0,0.3,0.1
7511105,0.1,0,0.2,0.3
7497690,0.2,0.1,0.4,0.2
7493354,0.2,0.1,0.2,0.1
7502260,0.1,0.1,0.4,0.2
7491324,0.1,0.1,0.2,0.2
7485520,0.2,0.1,0.3,0.2
7493114,0.1,0.1,0.3,0.2
7503297,0.2,0.1,0.3,0.2
7501241,0.1,0.1,0.4,0.2
7491951,0.2,0.1,0.7,0.2
7493574,0.2,0,0.9,0.1
7491915,0.1,0,0.1,0.2
7497564,0.1,0,0.2,0.3
7506528,0.2,0.1,0.2,0.2
7494093,0.1,0.1,0.3,0.1
7505514,0.1,0.1,0.2,0.2
7476959,0.2,0.1,1.1,0.3
7506556,0.1,0.1,0.2,0.1
7485214,0.2,0.1,0.2,0.2
7511181,0.1,0.1,0.2,0.2
7505418,0.2,0.1,0.2,0.2
7491006,0.1,0.1,0.2,0.2
7488343,0.1,0.1,0.2,0.2
7488956,0.1,0.1,0.2,0.1
7492801,0.1,0.1,0.3,0.2
7494240,0.2,0.1,0.1,0.2
7499773,0.1,0.1,0.2,0.2
7484767,0.2,0,0.1,0.2
7489301,0.1,0,0.2,0.3
7486595,0.1,0,0.5,0.3
7499258,0.2,0,0.1,0.4
7512873,0.2,0,1,0.3
7494256,0.1,0,0.2,0.3
7483057,0.1,0,0.3,0.3
7503201,0.1,0.1,0.4,0.3
7478855,0.1,0.1,0.3,0.2
7513609,0.1,0.1,0.3,0.3
7491478,0.1,0.1,0.3,0.6
7507449,0.2,0.1,0.3,0.2
7513665,0.1,0.1,0.2,0.1
7486455,0.1,0.1,0.3,0.2
7504510,0.1,0.1,0.3,0.3
7497203,0.1,0.1,0.3,0.2
7477691,0.2,0.1,0.1,0.2
7501434,0.2,0.1,0.2,0.3
7481728,0.1,0.1,0.2,0.3
7485891,0.1,0.1,0.2,0.3
7476119,0.1,0,0.8,0.2
7491564,0.1,0.1,0.2,0.2
7485257,0.1,0.1,0.2,0.2
7487085,0.1,0.1,0.2,0.2
7478692,0.1,0.1,0.5,0.2
7497872,0.2,0.1,0.4,0.4
7483665,0.1,0,0.2,0.2
7497707,0.1,0.1,0.3,0.2
7491777,0.1,0.1,0.1,0.2
7490708,0.1,0.1,0.6,0.3
7499093,0.1,0.1,0.2,0.4
7514182,0.2,0.1,0.2,0.4
7514085,0.1,0.1,0.1,0.2
7487986,0.2,0.1,0.3,0.2
7493432,0.1,0.1,0.3,0.1
7505120,0.1,0.1,0.4,0.2
7508209,0.1,0.1,0.3,0.2
7509148,0.1,0.1,0.8,0.3
7511753,0.2,0.1,0.3,0.2
7476624,0.1,0.1,0.1,0.2
7481226,0.1,0.1,0.3,0.2
7513287,0.2,0.1,0.2,0.3
7479823,0.1,0.1,0.3,0.2
7477699,0.2,0.1,0.2,0.1
7476039,0.1,0.1,0.3,0.2
7490214,0.1,0.1,0.3,0.2
7485466,0.1,0.1,0.4,0.3
7485213,0.1,0.1,0.1,0.2
7487954,0.1,0,0.1,0.2
7498773,0.1,0,0.7,0.2
7511203,0.1,0,0.2,0.2
7485610,0.1,0,0.4,0.2
7500225,0.1,0,0.3,0.3
7507144,0.2,0.1,0.3,0.3
7487061,0.1,0,0.3,0.2
7498352,0.1,0,0.4,0.3
7496479,0.1,0,0.6,0.5
7497259,0.2,0.1,0.3,0.2
7492801,0.1,0.1,0.2,0.2
7503488,0.1,0.1,0.2,0.3
7486416,0.1,0.1,0.3,0.2
7490422,0.1,0.1,0.4,0.3
7487915,0.1,0.1,0.3,0.3
7490975,0.1,0.1,0.1,2.6
7482128,0.1,0.1,0.2,0.1
7487265,0.1,0,0.3,0.2
7498876,0.2,0,0.4,0.3
7513639,0.1,0,0.4,0.2
7498973,0.2,0,0.3,0.2
7488432,0.1,0,0.4,0.5
7482316,0.1,0,0.3,0.2
7492055,0.1,0,0.3,0.1
7480155,0.1,0,0.3,0.2
7509320,0.2,0.1,0.5,0.5
7481919,0.1,0,0.2,0.2
7476832,0.1,0,0.4,0.2
7495042,0.1,0,0.2,0.2
7483007,0.1,0,0.5,0.2
